RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Category Left	Index Right	Index Left	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Point of Regard Left X [px]	Point of Regard Left Y [px]	AOI Name Right	AOI Name Left	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Gaze Vector Left X	Gaze Vector Left Y	Gaze Vector Left Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
794724.59	21:29:11:593	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	11	4.06	3.40	717.94	298.77	758.05	269.20	622.27	352.76	-	-	-0.09	0.01	1.00	-0.02	-0.06	1.00	00:00:13:127	-	-	-	-	-	-	-	-
794740.89	21:29:11:610	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Saccade	-	12	4.06	3.42	716.63	299.12	756.29	266.48	621.21	355.34	-	-	-0.09	0.01	1.00	-0.02	-0.06	1.00	00:00:13:127	-	-	-	-	-	-	-	-
794757.47	21:29:11:626	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Saccade	-	12	4.16	3.44	710.01	299.64	751.65	269.22	613.58	354.55	-	-	-0.09	0.01	1.00	-0.01	-0.06	1.00	00:00:13:169	-	-	-	-	-	-	-	-
794774.44	21:29:11:643	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Saccade	-	12	4.06	3.40	688.42	300.60	729.61	265.85	594.00	358.52	-	-	-0.07	0.01	1.00	0.00	-0.06	1.00	00:00:13:169	-	-	-	-	-	-	-	-
794790.90	21:29:11:660	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.18	3.42	685.74	303.54	726.60	268.73	591.88	361.20	-	-	-0.07	0.01	1.00	0.00	-0.07	1.00	00:00:13:211	-	-	-	-	-	-	-	-
794807.34	21:29:11:676	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.18	3.42	683.97	308.49	726.31	272.90	588.92	366.63	-	-	-0.07	0.01	1.00	0.01	-0.07	1.00	00:00:13:211	-	-	-	-	-	-	-	-
794823.88	21:29:11:693	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.20	3.42	682.10	311.31	725.20	273.38	586.44	371.02	-	-	-0.07	0.01	1.00	0.01	-0.07	1.00	00:00:13:211	-	-	-	-	-	-	-	-
794840.45	21:29:11:709	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.18	3.44	682.75	312.81	723.20	275.03	589.54	371.74	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:253	-	-	-	-	-	-	-	-
794857.32	21:29:11:726	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.18	3.44	680.04	313.55	721.67	275.66	585.99	372.74	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:253	-	-	-	-	-	-	-	-
794873.68	21:29:11:742	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.20	3.44	679.73	318.43	720.82	282.65	586.35	375.64	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:253	-	-	-	-	-	-	-	-
794890.21	21:29:11:759	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.20	3.48	679.61	317.74	720.41	282.27	586.51	374.70	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:253	-	-	-	-	-	-	-	-
794906.98	21:29:11:776	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.10	3.44	676.56	320.10	718.68	281.44	582.42	379.37	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:295	-	-	-	-	-	-	-	-
794923.57	21:29:11:792	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.08	3.48	678.11	319.91	721.26	284.24	582.93	377.40	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:295	-	-	-	-	-	-	-	-
794940.06	21:29:11:809	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.10	3.52	675.32	318.16	717.37	280.16	581.34	377.12	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:337	-	-	-	-	-	-	-	-
794956.71	21:29:11:825	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.10	3.52	673.39	318.00	715.80	280.17	579.25	376.94	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:337	-	-	-	-	-	-	-	-
794973.18	21:29:11:842	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.20	3.52	672.56	317.57	712.65	279.42	580.73	376.23	-	-	-0.05	0.00	1.00	0.01	-0.08	1.00	00:00:13:378	-	-	-	-	-	-	-	-
794989.76	21:29:11:858	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.24	3.54	671.83	319.26	711.24	281.64	580.74	377.27	-	-	-0.05	0.00	1.00	0.01	-0.08	1.00	00:00:13:378	-	-	-	-	-	-	-	-
795006.47	21:29:11:875	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.20	3.56	673.23	317.37	712.49	278.12	582.09	376.65	-	-	-0.05	0.00	1.00	0.01	-0.08	1.00	00:00:13:378	-	-	-	-	-	-	-	-
795023.32	21:29:11:892	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.22	3.52	673.81	319.92	716.01	283.20	579.90	377.91	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:420	-	-	-	-	-	-	-	-
795039.73	21:29:11:908	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.22	3.56	677.20	320.90	719.04	282.45	583.27	379.93	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:420	-	-	-	-	-	-	-	-
795056.21	21:29:11:925	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.22	3.56	678.42	321.93	718.78	285.88	585.87	378.86	-	-	-0.06	0.00	1.00	0.01	-0.08	1.00	00:00:13:462	-	-	-	-	-	-	-	-
795072.83	21:29:11:942	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.12	3.56	682.53	324.08	725.39	289.51	587.34	380.43	-	-	-0.07	-0.01	1.00	0.01	-0.08	1.00	00:00:13:462	-	-	-	-	-	-	-	-
795089.45	21:29:11:958	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.12	3.56	684.52	326.72	724.30	292.01	592.07	382.20	-	-	-0.06	-0.01	1.00	0.00	-0.08	1.00	00:00:13:503	-	-	-	-	-	-	-	-
795106.16	21:29:11:975	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.20	3.56	688.19	328.62	728.34	296.52	595.17	382.19	-	-	-0.07	-0.01	1.00	0.00	-0.08	1.00	00:00:13:503	-	-	-	-	-	-	-	-
795122.75	21:29:11:991	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.18	3.54	691.06	329.75	733.01	295.48	596.06	385.26	-	-	-0.07	-0.01	1.00	0.00	-0.09	1.00	00:00:13:503	-	-	-	-	-	-	-	-
795139.44	21:29:12:008	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.20	3.58	695.80	332.97	735.07	299.66	602.92	386.90	-	-	-0.07	-0.02	1.00	-0.01	-0.09	1.00	00:00:13:546	-	-	-	-	-	-	-	-
795155.88	21:29:12:025	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.22	3.52	697.41	334.01	737.78	301.26	603.44	387.74	-	-	-0.08	-0.02	1.00	-0.01	-0.09	1.00	00:00:13:546	-	-	-	-	-	-	-	-
795172.67	21:29:12:041	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.20	3.54	703.85	337.32	742.94	301.36	610.33	392.75	-	-	-0.08	-0.02	1.00	-0.01	-0.09	1.00	00:00:13:588	-	-	-	-	-	-	-	-
795189.06	21:29:12:058	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.22	3.54	704.81	338.10	743.76	303.20	611.41	392.71	-	-	-0.08	-0.02	1.00	-0.01	-0.09	1.00	00:00:13:588	-	-	-	-	-	-	-	-
795206.08	21:29:12:075	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.20	3.58	710.99	336.59	749.30	301.10	617.52	391.59	-	-	-0.09	-0.02	1.00	-0.02	-0.09	1.00	00:00:13:588	-	-	-	-	-	-	-	-
795222.26	21:29:12:091	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	12	4.22	3.58	713.85	340.59	751.84	306.82	620.59	393.98	-	-	-0.09	-0.02	1.00	-0.02	-0.09	1.00	00:00:13:629	-	-	-	-	-	-	-	-
795238.79	21:29:12:107	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Saccade	-	13	4.20	3.58	714.99	341.32	751.62	307.74	622.87	394.13	-	-	-0.09	-0.02	1.00	-0.02	-0.09	1.00	00:00:13:629	-	-	-	-	-	-	-	-
795255.31	21:29:12:124	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Saccade	-	13	4.24	3.54	694.28	343.05	733.93	309.46	601.31	396.50	-	-	-0.07	-0.02	1.00	0.00	-0.10	1.00	00:00:13:671	-	-	-	-	-	-	-	-
795272.26	21:29:12:141	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.24	3.54	696.16	345.59	734.33	309.48	604.29	400.19	-	-	-0.07	-0.02	1.00	-0.01	-0.10	1.00	00:00:13:671	-	-	-	-	-	-	-	-
795288.60	21:29:12:157	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.22	3.60	702.26	349.31	740.41	319.28	610.19	399.30	-	-	-0.08	-0.03	1.00	-0.01	-0.10	1.00	00:00:13:713	-	-	-	-	-	-	-	-
795305.20	21:29:12:174	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.20	3.62	705.80	350.69	744.55	319.67	612.87	401.53	-	-	-0.08	-0.03	1.00	-0.01	-0.10	0.99	00:00:13:713	-	-	-	-	-	-	-	-
795321.70	21:29:12:190	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.20	3.60	712.75	355.08	751.60	325.43	619.27	404.67	-	-	-0.09	-0.04	1.00	-0.02	-0.10	0.99	00:00:13:713	-	-	-	-	-	-	-	-
795338.34	21:29:12:207	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.22	3.60	717.29	357.43	755.98	327.05	623.57	407.34	-	-	-0.09	-0.04	1.00	-0.02	-0.11	0.99	00:00:13:754	-	-	-	-	-	-	-	-
795354.99	21:29:12:224	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.18	3.60	722.09	359.53	760.00	330.89	628.78	407.78	-	-	-0.10	-0.04	0.99	-0.03	-0.11	0.99	00:00:13:754	-	-	-	-	-	-	-	-
795371.59	21:29:12:240	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.18	3.60	725.73	361.21	763.78	332.14	632.00	409.74	-	-	-0.10	-0.04	0.99	-0.03	-0.11	0.99	00:00:13:796	-	-	-	-	-	-	-	-
795388.29	21:29:12:257	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.14	3.60	731.26	362.90	768.57	336.22	637.87	409.26	-	-	-0.10	-0.05	0.99	-0.04	-0.11	0.99	00:00:13:796	-	-	-	-	-	-	-	-
795404.73	21:29:12:273	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.16	3.60	733.80	364.69	769.88	339.12	641.32	409.65	-	-	-0.10	-0.05	0.99	-0.04	-0.11	0.99	00:00:13:796	-	-	-	-	-	-	-	-
795421.35	21:29:12:290	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.14	3.58	738.53	366.11	776.20	341.48	644.42	410.83	-	-	-0.11	-0.05	0.99	-0.04	-0.11	0.99	00:00:13:839	-	-	-	-	-	-	-	-
795438.00	21:29:12:307	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.20	3.58	740.42	365.09	776.97	340.98	647.11	409.05	-	-	-0.11	-0.05	0.99	-0.04	-0.11	0.99	00:00:13:839	-	-	-	-	-	-	-	-
795454.45	21:29:12:323	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.18	3.58	746.40	364.36	784.25	340.10	651.55	408.98	-	-	-0.12	-0.05	0.99	-0.05	-0.11	0.99	00:00:13:839	-	-	-	-	-	-	-	-
795471.13	21:29:12:340	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.10	3.56	750.38	362.26	786.01	335.26	656.79	408.43	-	-	-0.12	-0.05	0.99	-0.05	-0.11	0.99	00:00:13:880	-	-	-	-	-	-	-	-
795487.80	21:29:12:356	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.10	3.58	751.42	361.04	785.59	334.78	658.94	406.21	-	-	-0.12	-0.04	0.99	-0.05	-0.10	0.99	00:00:13:880	-	-	-	-	-	-	-	-
795504.28	21:29:12:373	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.12	3.58	755.39	358.21	790.10	332.57	662.17	403.32	-	-	-0.12	-0.04	0.99	-0.06	-0.10	0.99	00:00:13:880	-	-	-	-	-	-	-	-
795520.85	21:29:12:390	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.08	3.50	758.47	358.23	794.18	333.39	664.25	403.06	-	-	-0.12	-0.04	0.99	-0.06	-0.10	0.99	00:00:13:880	-	-	-	-	-	-	-	-
795537.52	21:29:12:406	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.08	3.50	760.80	355.42	797.03	330.94	665.99	400.36	-	-	-0.13	-0.04	0.99	-0.06	-0.10	0.99	00:00:13:922	-	-	-	-	-	-	-	-
795554.10	21:29:12:423	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.08	3.48	761.00	356.47	795.29	332.82	667.75	399.99	-	-	-0.12	-0.04	0.99	-0.06	-0.10	0.99	00:00:13:964	-	-	-	-	-	-	-	-
795570.76	21:29:12:439	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.06	3.50	764.89	357.71	801.24	333.41	669.70	402.38	-	-	-0.13	-0.04	0.99	-0.06	-0.10	0.99	00:00:13:964	-	-	-	-	-	-	-	-
795587.41	21:29:12:456	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.06	3.52	765.17	357.05	801.11	334.05	670.35	400.58	-	-	-0.13	-0.04	0.99	-0.06	-0.10	0.99	00:00:13:964	-	-	-	-	-	-	-	-
795603.85	21:29:12:473	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.04	3.50	766.07	357.59	801.60	335.87	671.61	399.89	-	-	-0.13	-0.05	0.99	-0.06	-0.10	0.99	00:00:14:005	-	-	-	-	-	-	-	-
795620.51	21:29:12:489	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.04	3.48	767.83	358.49	802.87	335.83	673.54	401.34	-	-	-0.13	-0.05	0.99	-0.07	-0.10	0.99	00:00:14:005	-	-	-	-	-	-	-	-
795637.12	21:29:12:506	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.00	3.42	771.65	358.42	808.27	337.50	675.96	400.42	-	-	-0.14	-0.05	0.99	-0.07	-0.10	0.99	00:00:14:047	-	-	-	-	-	-	-	-
795653.74	21:29:12:522	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.00	3.46	774.27	359.14	809.28	339.98	679.69	399.02	-	-	-0.14	-0.05	0.99	-0.07	-0.10	0.99	00:00:14:047	-	-	-	-	-	-	-	-
795670.22	21:29:12:539	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	4.00	3.42	776.41	360.08	809.99	339.22	682.66	400.84	-	-	-0.14	-0.05	0.99	-0.07	-0.10	0.99	00:00:14:089	-	-	-	-	-	-	-	-
795686.84	21:29:12:556	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.98	3.42	779.15	357.29	812.37	338.02	685.49	396.78	-	-	-0.14	-0.05	0.99	-0.08	-0.10	0.99	00:00:14:089	-	-	-	-	-	-	-	-
795703.46	21:29:12:572	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.96	3.42	783.33	353.46	816.78	334.35	689.12	393.22	-	-	-0.14	-0.04	0.99	-0.08	-0.09	0.99	00:00:14:089	-	-	-	-	-	-	-	-
795720.01	21:29:12:589	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.96	3.42	785.39	351.92	820.11	334.68	690.14	390.58	-	-	-0.15	-0.04	0.99	-0.08	-0.09	0.99	00:00:14:130	-	-	-	-	-	-	-	-
795736.61	21:29:12:605	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.98	3.42	789.18	350.74	822.33	334.90	694.80	387.73	-	-	-0.15	-0.04	0.99	-0.08	-0.09	0.99	00:00:14:130	-	-	-	-	-	-	-	-
795753.91	21:29:12:623	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.96	3.38	791.32	348.92	823.55	334.39	697.44	384.55	-	-	-0.15	-0.04	0.99	-0.09	-0.09	0.99	00:00:14:130	-	-	-	-	-	-	-	-
795769.84	21:29:12:639	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.86	3.38	797.49	348.17	831.34	334.33	701.96	383.80	-	-	-0.15	-0.04	0.99	-0.09	-0.08	0.99	00:00:14:173	-	-	-	-	-	-	-	-
795786.92	21:29:12:656	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.88	3.38	799.95	346.02	830.90	331.17	706.21	381.79	-	-	-0.15	-0.04	0.99	-0.09	-0.08	0.99	00:00:14:173	-	-	-	-	-	-	-	-
795802.99	21:29:12:672	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.88	3.38	803.64	346.30	836.87	334.71	708.03	379.78	-	-	-0.16	-0.04	0.99	-0.09	-0.08	0.99	00:00:14:215	-	-	-	-	-	-	-	-
795819.60	21:29:12:688	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.86	3.36	806.87	346.62	839.30	336.03	711.54	378.87	-	-	-0.16	-0.05	0.99	-0.10	-0.08	0.99	00:00:14:215	-	-	-	-	-	-	-	-
795836.20	21:29:12:705	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.86	3.34	812.85	347.46	843.55	335.26	718.23	380.63	-	-	-0.16	-0.04	0.99	-0.10	-0.08	0.99	00:00:14:256	-	-	-	-	-	-	-	-
795852.82	21:29:12:722	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.82	3.32	816.37	349.76	848.36	340.31	720.57	380.57	-	-	-0.17	-0.05	0.98	-0.11	-0.08	0.99	00:00:14:256	-	-	-	-	-	-	-	-
795869.58	21:29:12:738	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.80	3.32	818.77	350.41	851.38	343.45	722.25	378.93	-	-	-0.17	-0.05	0.98	-0.11	-0.08	0.99	00:00:14:256	-	-	-	-	-	-	-	-
795885.95	21:29:12:755	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.82	3.32	822.98	348.54	855.57	340.38	726.18	378.43	-	-	-0.17	-0.05	0.98	-0.11	-0.08	0.99	00:00:14:298	-	-	-	-	-	-	-	-
795902.80	21:29:12:771	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.80	3.28	826.98	351.15	860.74	342.81	729.14	381.46	-	-	-0.18	-0.05	0.98	-0.11	-0.08	0.99	00:00:14:298	-	-	-	-	-	-	-	-
795919.18	21:29:12:788	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.80	3.30	829.11	349.19	861.13	339.92	732.22	379.98	-	-	-0.18	-0.05	0.98	-0.12	-0.08	0.99	00:00:14:340	-	-	-	-	-	-	-	-
795936.00	21:29:12:805	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.80	3.30	831.82	350.66	862.08	341.15	735.85	380.95	-	-	-0.18	-0.05	0.98	-0.12	-0.08	0.99	00:00:14:340	-	-	-	-	-	-	-	-
795952.35	21:29:12:821	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.80	3.24	832.91	350.12	862.88	340.47	737.02	380.53	-	-	-0.18	-0.05	0.98	-0.12	-0.08	0.99	00:00:14:340	-	-	-	-	-	-	-	-
795969.19	21:29:12:838	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.80	3.26	835.77	354.05	864.82	347.20	740.11	381.04	-	-	-0.18	-0.05	0.98	-0.12	-0.08	0.99	00:00:14:381	-	-	-	-	-	-	-	-
795985.53	21:29:12:854	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Visual Intake	-	13	3.80	3.24	835.14	354.31	866.49	346.44	738.16	383.11	-	-	-0.18	-0.05	0.98	-0.12	-0.08	0.99	00:00:14:381	-	-	-	-	-	-	-	-
796002.34	21:29:12:871	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Saccade	-	14	3.82	3.28	837.69	354.92	867.50	347.05	741.46	383.13	-	-	-0.18	-0.05	0.98	-0.12	-0.08	0.99	00:00:14:423	-	-	-	-	-	-	-	-
796018.87	21:29:12:888	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Saccade	-	14	3.80	3.24	826.36	360.56	859.41	351.62	729.14	390.48	-	-	-0.18	-0.06	0.98	-0.11	-0.09	0.99	00:00:14:423	-	-	-	-	-	-	-	-
796035.29	21:29:12:904	Trial001	Jonathan-4-recording.avi	0.00	35331.41	Jonathan - single ibuprofen	Cyan	100.00	Eye	-	Saccade	-	14	3.78	3.22	812.47	363.95	846.54	355.65	715.68	393.28	-	-	-0.17	-0.06	0.98	-0.10	-0.09	0.99	00:00:14:423	-	-	-	-	-	-	-	-
