## [BeGaze]
## Converted from:	F:\SMI-A\Datapluseyetrack\Participant 1-[1a9076ea-ef2c-4c0b-bd9d-37769ae604b9]\Participant 1-1-unified.smi
## Date:	04.11.2015 16:29:07
## Version:	BeGaze 3.6.40
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	2949
## Reversed:	none
## [Run]
## Subject:	Participant 1
## Description:	Run1
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	, RIGHT
##
Time	Type	Trial	B POR X [px]	B POR Y [px]
411827538	SMP	1	608.64	478.99	
411844363	SMP	1	607.04	480.88	
411860694	SMP	1	606.29	481.71	
411877806	SMP	1	607.07	478.31	
411894169	SMP	1	605.99	480.29	
411910424	SMP	1	605.44	477.52	
411927179	SMP	1	604.87	479.54	
411943576	SMP	1	603.91	477.24	
411960291	SMP	1	604.79	480.78	
411977342	SMP	1	603.99	481.91	
411993376	SMP	1	604.18	480.66	
412010300	SMP	1	602.70	480.35	
412026391	SMP	1	602.88	480.07	
412043690	SMP	1	602.84	481.30	
412060244	SMP	1	602.75	481.94	
412076344	SMP	1	604.43	477.79	
412093671	SMP	1	604.02	477.88	
412109530	SMP	1	603.73	479.93	
412126506	SMP	1	604.28	480.39	
412143008	SMP	1	604.52	480.19	
412159283	SMP	1	604.36	480.14	
412176105	SMP	1	604.13	479.49	
412192495	SMP	1	604.73	480.89	
412209792	SMP	1	605.08	480.07	
412226279	SMP	1	605.35	480.86	
412242270	SMP	1	605.94	477.97	
412259049	SMP	1	606.65	478.95	
412275623	SMP	1	606.43	476.02	
412292671	SMP	1	606.57	478.06	
412309341	SMP	1	605.26	479.87	
412325438	SMP	1	605.58	477.56	
412342413	SMP	1	607.33	473.45	
412358537	SMP	1	608.22	474.82	
412375442	SMP	1	606.62	477.86	
412391795	SMP	1	606.68	477.43	
412408296	SMP	1	605.07	478.64	
412425454	SMP	1	605.68	477.04	
412441424	SMP	1	605.24	476.64	
412458044	SMP	1	604.89	478.16	
412475266	SMP	1	603.88	478.81	
412491305	SMP	1	603.43	476.61	
412508375	SMP	1	603.43	476.51	
412524550	SMP	1	602.87	479.34	
412541683	SMP	1	604.27	479.53	
412558154	SMP	1	603.68	480.66	
412574383	SMP	1	604.60	477.01	
412591359	SMP	1	605.00	477.71	
412607366	SMP	1	604.50	480.64	
412624462	SMP	1	604.65	480.00	
412641189	SMP	1	604.89	479.99	
412657148	SMP	1	604.90	480.54	
412674172	SMP	1	605.33	480.96	
412690182	SMP	1	605.09	481.13	
412707225	SMP	1	605.19	480.15	
412724158	SMP	1	605.61	480.19	
412740148	SMP	1	604.53	482.15	
412757423	SMP	1	603.93	480.81	
412773288	SMP	1	604.99	480.11	
412790427	SMP	1	605.02	480.07	
412806913	SMP	1	605.74	479.91	
412822995	SMP	1	604.88	480.84	
412840331	SMP	1	604.76	480.11	
412856256	SMP	1	604.34	479.41	
412872995	SMP	1	606.10	479.71	
412890106	SMP	1	606.67	479.92	
412906199	SMP	1	607.11	480.92	
412922819	SMP	1	606.90	481.27	
412939720	SMP	1	608.29	481.32	
412956109	SMP	1	606.79	479.06	
412972739	SMP	1	607.17	480.79	
412989071	SMP	1	608.39	480.65	
413005617	SMP	1	608.23	481.28	
413022626	SMP	1	609.56	479.11	
413039114	SMP	1	608.31	481.70	
413055664	SMP	1	609.22	483.47	
413072175	SMP	1	609.64	482.60	
413089314	SMP	1	609.59	481.70	
413105923	SMP	1	610.10	481.47	
413121816	SMP	1	609.53	482.86	
413138594	SMP	1	609.94	481.36	
413155038	SMP	1	611.57	482.03	
413172309	SMP	1	610.07	485.60	
413188349	SMP	1	611.32	484.66	
413204789	SMP	1	612.60	481.46	
413221860	SMP	1	612.54	481.32	
413238073	SMP	1	612.95	480.20	
413254942	SMP	1	612.16	481.83	
413271161	SMP	1	611.78	483.67	
413287807	SMP	1	612.93	479.92	
413304441	SMP	1	613.74	479.95	
413321151	SMP	1	614.45	479.41	
413338424	SMP	1	614.18	478.94	
413354616	SMP	1	614.69	477.60	
413370930	SMP	1	614.78	478.96	
413388012	SMP	1	614.73	477.69	
413403926	SMP	1	614.68	478.39	
413420867	SMP	1	613.91	480.27	
413437452	SMP	1	613.79	477.59	
413453663	SMP	1	612.99	479.91	
413470512	SMP	1	613.94	479.27	
413486884	SMP	1	613.99	479.35	
413503744	SMP	1	614.51	478.26	
413520324	SMP	1	614.87	478.17	
413536724	SMP	1	616.09	478.72	
413553732	SMP	1	616.27	476.80	
413569886	SMP	1	616.05	477.59	
413586501	SMP	1	615.82	477.23	
413603597	SMP	1	616.13	477.70	
413619907	SMP	1	615.67	476.10	
413636218	SMP	1	614.62	476.12	
413652926	SMP	1	614.66	475.67	
413669780	SMP	1	615.86	476.81	
413686219	SMP	1	615.59	476.15	
413702877	SMP	1	615.88	475.47	
413719364	SMP	1	615.98	476.23	
413735910	SMP	1	616.27	477.81	
413752765	SMP	1	615.81	478.72	
413769027	SMP	1	616.44	477.56	
413785661	SMP	1	616.32	477.83	
413802444	SMP	1	615.62	479.94	
413818921	SMP	1	615.00	478.26	
413835576	SMP	1	615.05	478.11	
413852347	SMP	1	615.02	477.01	
413868685	SMP	1	615.07	479.88	
413885504	SMP	1	614.53	480.40	
413901699	SMP	1	615.65	480.48	
413918351	SMP	1	613.93	479.93	
413935561	SMP	1	615.03	477.60	
413951896	SMP	1	614.71	477.44	
413968094	SMP	1	615.50	476.29	
413984689	SMP	1	615.81	475.71	
414001456	SMP	1	616.07	476.64	
414018208	SMP	1	615.93	473.81	
414034585	SMP	1	615.03	473.78	
414051444	SMP	1	615.62	475.05	
414067951	SMP	1	615.31	475.84	
414084425	SMP	1	614.42	473.56	
414101345	SMP	1	613.45	472.92	
414117427	SMP	1	612.48	473.25	
414134161	SMP	1	613.48	470.74	
414150797	SMP	1	614.55	472.90	
414167596	SMP	1	614.70	472.07	
414184419	SMP	1	614.22	472.33	
414200609	SMP	1	615.19	471.61	
414217256	SMP	1	615.42	470.62	
414233687	SMP	1	616.26	470.13	
414250554	SMP	1	615.81	470.15	
414267229	SMP	1	615.97	467.17	
414283647	SMP	1	615.69	470.71	
414300234	SMP	1	616.62	471.05	
414316845	SMP	1	616.78	466.42	
414333584	SMP	1	617.07	471.77	
414349953	SMP	1	617.19	472.58	
414366369	SMP	1	617.77	471.43	
414383456	SMP	1	617.62	473.05	
414399833	SMP	1	618.26	472.12	
414416789	SMP	1	617.28	473.28	
414433532	SMP	1	617.27	473.79	
414449445	SMP	1	617.47	473.83	
414466422	SMP	1	616.99	473.72	
414482649	SMP	1	617.04	476.31	
414499296	SMP	1	617.45	475.84	
414516450	SMP	1	616.49	478.67	
414532427	SMP	1	614.21	479.18	
414549674	SMP	1	613.76	477.97	
414565644	SMP	1	617.49	471.19	
414582519	SMP	1	616.37	471.42	
414599337	SMP	1	616.74	472.81	
414615557	SMP	1	617.41	472.59	
414632364	SMP	1	616.82	473.12	
414648759	SMP	1	616.89	472.18	
414665658	SMP	1	615.55	470.20	
414681731	SMP	1	615.12	471.56	
