## [BeGaze]
## Converted from:	F:\SMI-A\Madison test\madison-[d5b25234-9881-432f-aa23-9764dd3f39f6]\madison-1-unified.smi
## Date:	25.11.2015 20:26:48
## Version:	BeGaze 3.6.40
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	5126
## Reversed:	none
## [Run]
## Subject:	madison
## Description:	Run1
## [Calibration]
## Calibration Area:	960	720
## [Geometry]
## Stimulus Dimension [mm]:	960	720
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT
##
Time	Type	Trial	B POR X [px]	B POR Y [px]
516776865	SMP	1	441.85	222.47	
516793188	SMP	1	442.52	222.72	
516809685	SMP	1	448.33	225.98	
516826350	SMP	1	449.21	225.69	
516843065	SMP	1	452.27	227.83	
516859609	SMP	1	455.54	227.52	
516876110	SMP	1	456.42	228.97	
516892773	SMP	1	461.48	228.76	
516909296	SMP	1	464.45	230.18	
516926251	SMP	1	468.76	229.74	
516942442	SMP	1	469.05	229.05	
516959050	SMP	1	470.15	226.33	
516975663	SMP	1	472.93	226.71	
516992218	SMP	1	476.43	223.63	
517008819	SMP	1	530.74	221.06	
517025454	SMP	1	620.66	216.96	
517042065	SMP	1	658.40	208.68	
517058738	SMP	1	718.71	169.05	
517075287	SMP	1	718.34	169.35	
517091789	SMP	1	662.02	206.77	
517108473	SMP	1	660.93	204.55	
517125192	SMP	1	661.17	206.80	
517141732	SMP	1	661.18	206.21	
517158297	SMP	1	660.87	206.79	
517174885	SMP	1	660.99	204.97	
517191432	SMP	1	661.50	205.03	
517208113	SMP	1	661.41	207.47	
517224553	SMP	1	663.19	209.36	
517241217	SMP	1	664.80	209.76	
517257915	SMP	1	666.15	211.81	
517274509	SMP	1	666.95	212.52	
517290988	SMP	1	667.17	214.63	
517307567	SMP	1	666.82	214.08	
517324262	SMP	1	668.08	216.59	
517340805	SMP	1	667.22	214.69	
517357418	SMP	1	668.05	217.06	
517373923	SMP	1	666.89	217.01	
517390566	SMP	1	666.74	218.68	
517407180	SMP	1	665.01	217.94	
517424416	SMP	1	619.97	241.21	
517440315	SMP	1	619.14	243.67	
517456927	SMP	1	663.71	221.94	
517473866	SMP	1	620.40	252.14	
517490385	SMP	1	620.11	251.27	
517506898	SMP	1	617.54	251.16	
517523522	SMP	1	616.32	251.15	
517539898	SMP	1	613.85	250.29	
517556637	SMP	1	613.52	249.07	
517573103	SMP	1	608.62	252.66	
517589742	SMP	1	608.66	253.46	
517606454	SMP	1	606.34	255.81	
517623103	SMP	1	602.65	258.43	
517639524	SMP	1	601.08	258.36	
517656138	SMP	1	655.59	229.25	
517672763	SMP	1	656.82	232.30	
517689338	SMP	1	654.30	231.00	
517705902	SMP	1	651.36	230.85	
517722404	SMP	1	587.49	256.85	
517739102	SMP	1	582.54	257.09	
517755682	SMP	1	577.99	253.48	
517772206	SMP	1	571.74	247.22	
517788965	SMP	1	639.55	220.19	
517805628	SMP	1	564.73	238.52	
517822155	SMP	1	561.70	234.66	
517838678	SMP	1	557.53	232.45	
517855310	SMP	1	557.20	225.53	
517871797	SMP	1	554.82	221.43	
517888587	SMP	1	549.37	219.70	
517905045	SMP	1	545.78	215.93	
517921804	SMP	1	545.29	214.49	
517938422	SMP	1	544.02	212.19	
517954826	SMP	1	544.04	211.01	
517971455	SMP	1	543.63	210.79	
517988017	SMP	1	541.30	210.28	
518004537	SMP	1	537.97	207.91	
518021542	SMP	1	537.69	210.68	
518037873	SMP	1	537.24	211.32	
518054311	SMP	1	536.73	213.34	
518070970	SMP	1	536.24	211.59	
518087597	SMP	1	536.21	212.67	
518104428	SMP	1	535.37	211.80	
518120758	SMP	1	536.36	217.13	
518137344	SMP	1	537.89	215.48	
518154002	SMP	1	539.25	216.02	
518170548	SMP	1	536.18	217.64	
518187261	SMP	1	535.94	217.64	
518203729	SMP	1	535.71	218.24	
518220364	SMP	1	589.47	223.60	
518236997	SMP	1	591.79	230.88	
518253593	SMP	1	547.04	241.61	
518270082	SMP	1	594.08	240.53	
518286748	SMP	1	593.66	240.82	
518303384	SMP	1	592.21	240.30	
518319940	SMP	1	591.58	237.36	
518336432	SMP	1	592.05	236.56	
518353217	SMP	1	592.76	237.69	
518369740	SMP	1	591.78	238.31	
518386308	SMP	1	591.17	239.27	
518402828	SMP	1	590.82	241.09	
518419469	SMP	1	545.61	235.52	
518436080	SMP	1	547.90	241.56	
518452839	SMP	1	592.28	249.83	
518469193	SMP	1	591.68	250.79	
518485880	SMP	1	546.88	251.09	
518502451	SMP	1	548.68	252.46	
518519042	SMP	1	575.58	239.10	
518535667	SMP	1	581.12	250.08	
518552199	SMP	1	575.76	241.67	
518568837	SMP	1	580.57	246.65	
518585415	SMP	1	587.08	257.72	
518602030	SMP	1	577.37	241.79	
518618690	SMP	1	582.17	248.96	
518635290	SMP	1	576.00	240.56	
518651795	SMP	1	573.68	241.61	
518668584	SMP	1	580.55	247.03	
518685071	SMP	1	579.38	249.03	
518701519	SMP	1	622.35	330.43	
518718134	SMP	1	547.09	261.18	
518735790	SMP	1	580.69	253.96	
518751756	SMP	1	547.22	264.45	
518768043	SMP	1	582.98	257.34	
518784757	SMP	1	575.32	249.58	
518801271	SMP	1	582.03	252.58	
518817884	SMP	1	550.88	266.48	
518834339	SMP	1	588.01	259.52	
518851025	SMP	1	590.45	255.06	
518867550	SMP	1	592.24	250.85	
518884216	SMP	1	584.68	238.70	
518900691	SMP	1	579.86	225.88	
518917318	SMP	1	585.94	219.19	
518934168	SMP	1	586.60	208.70	
518950563	SMP	1	554.06	223.70	
518968689	SMP	1	586.10	210.03	
518983642	SMP	1	581.85	201.37	
519000356	SMP	1	580.95	197.58	
519016929	SMP	1	585.97	200.53	
519033429	SMP	1	584.05	200.60	
519050078	SMP	1	583.64	196.91	
519066664	SMP	1	584.17	198.18	
519083399	SMP	1	584.98	193.81	
519099897	SMP	1	583.68	194.91	
519116567	SMP	1	585.75	196.53	
519133084	SMP	1	603.56	151.92	
519149816	SMP	1	623.13	106.63	
519166304	SMP	1	597.83	174.41	
519182822	SMP	1	597.85	171.16	
519199387	SMP	1	600.50	171.41	
519216050	SMP	1	597.49	170.72	
519232684	SMP	1	595.73	169.02	
519249451	SMP	1	597.58	169.48	
519265809	SMP	1	595.78	169.57	
519282460	SMP	1	594.77	167.88	
519299036	SMP	1	616.55	62.36	
519315588	SMP	1	592.48	167.75	
519332181	SMP	1	591.71	168.24	
519348981	SMP	1	583.90	159.51	
519365368	SMP	1	596.78	62.37	
519381941	SMP	1	596.23	62.23	
519398551	SMP	1	591.49	84.36	
519415484	SMP	1	594.85	52.99	
519432290	SMP	1	595.06	54.77	
519448494	SMP	1	594.61	54.65	
519464955	SMP	1	600.52	33.95	
519481662	SMP	1	582.01	157.31	
519498188	SMP	1	599.64	33.65	
519514736	SMP	1	596.79	46.80	
519531357	SMP	1	597.73	45.95	
519548067	SMP	1	597.99	44.56	
519564566	SMP	1	567.06	133.71	
519581253	SMP	1	563.28	129.89	
519598387	SMP	1	560.19	127.53	
519614468	SMP	1	567.86	139.48	
519632064	SMP	1	562.89	129.97	
519647848	SMP	1	596.75	16.80	
519664211	SMP	1	565.83	141.78	
519680709	SMP	1	566.68	144.21	
519697322	SMP	1	563.93	144.04	
519714032	SMP	1	564.18	139.54	
519730558	SMP	1	564.16	143.67	
519747077	SMP	1	581.66	144.81	
519763685	SMP	1	636.76	134.11	
519780317	SMP	1	661.40	124.47	
519796895	SMP	1	665.55	127.47	
519813431	SMP	1	672.79	135.96	
519830073	SMP	1	669.69	137.58	
519846676	SMP	1	669.69	136.73	
519863665	SMP	1	664.50	131.70	
519880010	SMP	1	662.25	130.30	
519897250	SMP	1	663.23	128.87	
519913069	SMP	1	661.96	128.62	
519929801	SMP	1	667.09	120.73	
519946397	SMP	1	638.39	138.04	
519962806	SMP	1	570.88	149.55	
519979431	SMP	1	559.65	138.35	
519996138	SMP	1	562.68	146.41	
520012583	SMP	1	562.80	143.98	
520029210	SMP	1	563.88	143.99	
520045768	SMP	1	563.83	141.17	
520062395	SMP	1	562.01	142.10	
520079017	SMP	1	563.42	141.16	
520095539	SMP	1	564.86	143.26	
520112187	SMP	1	561.26	137.96	
520128937	SMP	1	564.24	139.17	
520145358	SMP	1	563.17	137.14	
520161976	SMP	1	562.00	137.96	
520178565	SMP	1	563.44	138.31	
520195326	SMP	1	559.96	135.26	
520211814	SMP	1	563.93	138.80	
520228310	SMP	1	562.18	139.54	
520244955	SMP	1	555.53	137.17	
520261815	SMP	1	567.02	176.54	
520278250	SMP	1	574.24	208.56	
520294754	SMP	1	566.93	209.43	
520311369	SMP	1	570.11	212.01	
520327950	SMP	1	567.67	209.86	
520344862	SMP	1	572.14	212.49	
520361350	SMP	1	571.70	212.85	
520377692	SMP	1	572.24	212.54	
520394295	SMP	1	573.25	209.95	
520410946	SMP	1	569.89	212.01	
520427528	SMP	1	572.22	210.26	
520444014	SMP	1	574.88	211.53	
520460692	SMP	1	575.10	210.75	
520477349	SMP	1	574.14	209.36	
520493971	SMP	1	573.63	209.52	
520510540	SMP	1	573.30	213.85	
520527135	SMP	1	571.44	212.80	
520543734	SMP	1	573.21	209.91	
520560735	SMP	1	572.67	213.05	
520576812	SMP	1	574.34	212.35	
520593856	SMP	1	574.19	213.95	
520610144	SMP	1	570.92	213.19	
520626810	SMP	1	573.44	211.33	
520645030	SMP	1	575.00	211.75	
520659839	SMP	1	575.44	211.76	
520676506	SMP	1	575.98	212.77	
520693045	SMP	1	574.42	211.32	
520709771	SMP	1	576.92	211.15	
520726285	SMP	1	577.45	213.05	
520742857	SMP	1	577.49	211.39	
520759492	SMP	1	579.17	211.42	
520776078	SMP	1	576.87	208.83	
520792653	SMP	1	578.09	209.33	
520809595	SMP	1	576.42	210.29	
520825838	SMP	1	578.92	212.69	
520842381	SMP	1	576.92	210.56	
520858942	SMP	1	578.22	211.37	
520875664	SMP	1	575.82	210.38	
520892343	SMP	1	578.81	208.82	
520908772	SMP	1	577.69	206.77	
520925379	SMP	1	576.86	208.53	
520942262	SMP	1	578.17	209.19	
520958551	SMP	1	576.71	207.41	
520975199	SMP	1	579.87	208.32	
520991780	SMP	1	581.74	205.03	
521008318	SMP	1	580.20	210.53	
521024963	SMP	1	580.58	207.81	
521041665	SMP	1	578.01	205.65	
521058211	SMP	1	578.95	206.11	
521074696	SMP	1	577.16	207.56	
521091472	SMP	1	576.80	207.49	
521108139	SMP	1	574.40	207.59	
521124568	SMP	1	574.26	211.76	
521141098	SMP	1	575.37	216.25	
521157677	SMP	1	572.22	222.68	
521174299	SMP	1	566.48	230.55	
521190908	SMP	1	563.36	233.37	
521208553	SMP	1	534.00	239.10	
521224073	SMP	1	536.53	246.90	
521240656	SMP	1	535.73	245.57	
521257285	SMP	1	559.41	232.52	
521274316	SMP	1	560.46	226.12	
521290513	SMP	1	554.93	219.94	
521307056	SMP	1	551.56	218.63	
521323638	SMP	1	548.59	217.68	
521340289	SMP	1	551.38	219.38	
521356837	SMP	1	549.11	219.04	
521373511	SMP	1	553.06	219.58	
521390042	SMP	1	523.97	227.85	
521406683	SMP	1	523.05	227.06	
521423295	SMP	1	549.46	218.44	
521439790	SMP	1	554.39	221.08	
521456441	SMP	1	558.28	221.99	
521473249	SMP	1	556.08	220.56	
521489570	SMP	1	556.92	222.41	
521506182	SMP	1	556.61	219.91	
521522907	SMP	1	556.58	222.86	
521539415	SMP	1	554.25	222.86	
521555954	SMP	1	554.02	222.66	
521572692	SMP	1	557.31	225.98	
521589184	SMP	1	538.92	221.94	
521606043	SMP	1	532.24	221.06	
521622413	SMP	1	533.06	221.51	
521638976	SMP	1	528.15	219.01	
521655531	SMP	1	529.64	219.16	
521672181	SMP	1	530.46	217.76	
521689039	SMP	1	530.15	215.03	
521705329	SMP	1	529.59	213.37	
521721976	SMP	1	526.87	213.50	
521738661	SMP	1	530.46	212.58	
521755324	SMP	1	532.08	212.26	
521771851	SMP	1	531.25	212.27	
521788360	SMP	1	529.31	212.07	
521804968	SMP	1	527.03	209.49	
521821564	SMP	1	528.21	212.19	
521838188	SMP	1	527.17	210.73	
521854735	SMP	1	525.05	213.73	
521871380	SMP	1	526.25	216.27	
521888090	SMP	1	528.28	218.80	
521904433	SMP	1	527.62	224.12	
521921171	SMP	1	528.09	225.18	
521937911	SMP	1	531.06	228.34	
521954285	SMP	1	529.48	231.60	
521971835	SMP	1	531.13	233.06	
521987506	SMP	1	528.79	234.98	
522004263	SMP	1	529.55	233.69	
522020724	SMP	1	530.03	233.99	
522037314	SMP	1	536.97	231.46	
522053825	SMP	1	579.88	229.24	
522070754	SMP	1	589.39	224.59	
522088147	SMP	1	592.07	224.91	
522103777	SMP	1	592.46	221.45	
522120212	SMP	1	594.12	218.79	
522136765	SMP	1	595.03	217.93	
522153452	SMP	1	596.91	216.35	
522170043	SMP	1	592.15	217.25	
522186611	SMP	1	592.48	217.06	
522203306	SMP	1	592.77	215.34	
522219869	SMP	1	593.79	214.61	
522236425	SMP	1	593.84	213.79	
522252986	SMP	1	592.10	213.90	
522269554	SMP	1	589.65	214.79	
522286172	SMP	1	588.80	214.22	
522302844	SMP	1	590.67	212.32	
522319485	SMP	1	591.69	210.75	
522335977	SMP	1	590.02	209.38	
522352582	SMP	1	590.23	209.88	
522369177	SMP	1	590.13	209.63	
522385929	SMP	1	590.25	209.99	
522402372	SMP	1	589.41	206.54	
522418920	SMP	1	591.06	208.85	
522435577	SMP	1	585.98	210.14	
522452186	SMP	1	587.19	235.88	
522468797	SMP	1	588.06	243.28	
522485324	SMP	1	585.99	245.86	
522501929	SMP	1	585.88	244.78	
522518539	SMP	1	585.36	242.44	
522535076	SMP	1	584.92	246.34	
522551685	SMP	1	586.32	248.75	
522568408	SMP	1	585.68	246.86	
522584924	SMP	1	586.86	248.28	
522601594	SMP	1	587.40	248.18	
522618248	SMP	1	587.83	248.65	
522634657	SMP	1	587.52	248.86	
522651513	SMP	1	588.04	247.50	
522668015	SMP	1	588.28	247.92	
522684602	SMP	1	586.75	247.98	
522701044	SMP	1	566.30	247.19	
522717691	SMP	1	566.01	246.55	
522734310	SMP	1	565.07	246.01	
522750849	SMP	1	565.37	243.77	
522767492	SMP	1	563.52	243.43	
522784113	SMP	1	561.25	245.17	
522800682	SMP	1	560.85	244.70	
522817309	SMP	1	562.15	242.80	
522833784	SMP	1	561.84	241.94	
522850431	SMP	1	562.22	242.20	
522867304	SMP	1	560.98	242.64	
522883658	SMP	1	561.71	242.14	
522900531	SMP	1	562.54	242.38	
522916933	SMP	1	562.66	241.84	
522933584	SMP	1	564.03	242.33	
522950057	SMP	1	563.91	240.86	
522966560	SMP	1	565.06	242.51	
522983391	SMP	1	574.27	263.36	
522999747	SMP	1	575.42	271.17	
523016432	SMP	1	574.29	273.69	
523032932	SMP	1	577.24	272.17	
523049549	SMP	1	574.57	272.87	
523066198	SMP	1	574.26	272.26	
523082784	SMP	1	573.31	271.54	
523099367	SMP	1	574.42	270.12	
523116561	SMP	1	572.31	269.13	
523132571	SMP	1	572.50	268.45	
523149346	SMP	1	574.19	268.09	
523165810	SMP	1	574.60	266.70	
523182350	SMP	1	574.17	267.20	
523199120	SMP	1	573.08	268.38	
523215526	SMP	1	574.42	267.24	
523232251	SMP	1	573.85	266.80	
523248706	SMP	1	573.93	267.01	
523265331	SMP	1	573.94	266.08	
523281931	SMP	1	574.38	265.16	
523298539	SMP	1	574.79	266.30	
523315023	SMP	1	574.63	266.23	
523331798	SMP	1	575.36	266.69	
523348329	SMP	1	574.85	265.95	
523364910	SMP	1	573.98	267.10	
523382114	SMP	1	574.93	267.03	
523398164	SMP	1	573.68	266.32	
523414690	SMP	1	574.03	268.66	
523431339	SMP	1	574.99	267.19	
523447911	SMP	1	574.42	268.21	
523464682	SMP	1	574.64	268.95	
523481059	SMP	1	574.87	269.43	
523497662	SMP	1	569.90	272.57	
523514294	SMP	1	536.40	296.67	
523530866	SMP	1	520.78	307.35	
523547441	SMP	1	521.75	305.97	
523564605	SMP	1	522.45	307.12	
523580632	SMP	1	522.18	305.18	
523597203	SMP	1	521.68	305.80	
523613786	SMP	1	522.00	305.85	
523630420	SMP	1	522.30	305.66	
523647015	SMP	1	521.83	306.17	
523664224	SMP	1	522.42	305.34	
523680177	SMP	1	522.02	305.62	
523696899	SMP	1	522.97	305.07	
523713675	SMP	1	523.53	304.13	
523729989	SMP	1	522.57	303.78	
523746565	SMP	1	522.73	303.74	
523763415	SMP	1	522.76	305.57	
523779785	SMP	1	521.51	305.68	
523796334	SMP	1	522.12	304.52	
523812935	SMP	1	522.95	304.90	
523829534	SMP	1	523.99	305.79	
523846206	SMP	1	554.91	310.78	
523862896	SMP	1	589.13	318.78	
523879436	SMP	1	587.63	319.11	
523896081	SMP	1	587.78	318.87	
523912581	SMP	1	588.04	316.87	
523929167	SMP	1	586.46	316.48	
523945778	SMP	1	587.76	316.86	
523962458	SMP	1	588.27	314.96	
523978915	SMP	1	589.61	315.26	
523995627	SMP	1	589.67	316.47	
524012083	SMP	1	589.59	315.44	
524028694	SMP	1	590.63	314.74	
524045290	SMP	1	589.05	314.70	
524061961	SMP	1	589.86	314.79	
524078484	SMP	1	589.77	315.17	
524095063	SMP	1	588.86	315.07	
524111661	SMP	1	590.70	315.04	
524128320	SMP	1	590.61	314.18	
524144932	SMP	1	592.68	315.97	
524161409	SMP	1	620.63	345.53	
524178085	SMP	1	633.75	368.07	
524194673	SMP	1	631.77	368.03	
524211609	SMP	1	630.85	368.96	
524227892	SMP	1	632.70	367.30	
524244423	SMP	1	632.25	369.61	
524261009	SMP	1	631.43	369.25	
524277932	SMP	1	631.52	367.88	
524294158	SMP	1	631.83	366.72	
524310813	SMP	1	632.65	365.56	
524327389	SMP	1	633.54	365.82	
524344031	SMP	1	632.17	364.76	
524360563	SMP	1	633.70	365.17	
524377181	SMP	1	632.72	365.00	
524394458	SMP	1	632.55	364.60	
524410454	SMP	1	632.43	364.14	
524426946	SMP	1	632.15	363.67	
524443712	SMP	1	632.41	365.18	
524460505	SMP	1	632.06	365.04	
524477691	SMP	1	632.67	364.49	
524493437	SMP	1	631.71	364.88	
524510115	SMP	1	594.59	354.77	
524526577	SMP	1	520.97	331.68	
524543296	SMP	1	502.29	325.71	
524559819	SMP	1	502.67	324.24	
524576761	SMP	1	503.00	325.12	
524593147	SMP	1	503.06	323.75	
524609618	SMP	1	503.70	323.04	
524626334	SMP	1	503.23	322.24	
524642704	SMP	1	503.31	321.86	
524659534	SMP	1	503.75	322.42	
524675914	SMP	1	504.01	322.03	
524692736	SMP	1	503.61	319.96	
524709082	SMP	1	503.38	320.58	
524725731	SMP	1	503.81	320.71	
524742376	SMP	1	502.95	319.80	
524759038	SMP	1	503.92	320.84	
524776239	SMP	1	503.59	319.58	
524792061	SMP	1	503.00	319.67	
524808864	SMP	1	503.18	319.66	
524825519	SMP	1	503.79	319.54	
524841926	SMP	1	503.32	319.55	
524858501	SMP	1	503.74	320.02	
524875046	SMP	1	504.04	320.11	
524891625	SMP	1	514.39	314.73	
524908307	SMP	1	546.81	295.46	
524924942	SMP	1	549.83	289.26	
524941577	SMP	1	549.00	289.16	
524958120	SMP	1	549.68	287.18	
524974661	SMP	1	549.57	288.09	
524992119	SMP	1	549.06	289.30	
525007870	SMP	1	550.44	287.60	
525024795	SMP	1	550.93	288.98	
525041063	SMP	1	550.82	288.69	
525057629	SMP	1	550.62	288.88	
525074834	SMP	1	550.71	289.60	
525090798	SMP	1	550.14	289.97	
525108033	SMP	1	551.33	291.02	
525123997	SMP	1	550.72	290.94	
525140573	SMP	1	558.19	282.96	
525157183	SMP	1	565.75	266.63	
525173938	SMP	1	566.12	267.40	
525190449	SMP	1	566.29	266.54	
525208345	SMP	1	566.45	264.50	
525223526	SMP	1	566.29	265.93	
525240227	SMP	1	566.82	265.02	
525256794	SMP	1	567.05	264.66	
525273375	SMP	1	566.98	263.34	
525290124	SMP	1	565.87	264.30	
525306559	SMP	1	566.38	263.60	
525323288	SMP	1	566.51	263.10	
525340695	SMP	1	568.30	262.84	
525356302	SMP	1	567.76	261.91	
525372934	SMP	1	568.22	263.59	
525389563	SMP	1	566.49	250.88	
525406193	SMP	1	566.82	226.52	
525422652	SMP	1	566.81	222.86	
525439483	SMP	1	569.08	221.46	
525455916	SMP	1	569.16	220.87	
525472670	SMP	1	569.40	221.65	
525489056	SMP	1	569.24	220.42	
525505757	SMP	1	567.70	221.87	
525522411	SMP	1	568.76	219.59	
525538915	SMP	1	568.44	219.26	
525556326	SMP	1	568.51	220.89	
525572030	SMP	1	568.56	221.13	
525588819	SMP	1	571.76	214.64	
525605310	SMP	1	577.64	191.09	
525621906	SMP	1	576.63	188.84	
525638440	SMP	1	577.67	187.16	
525655060	SMP	1	577.23	186.31	
525671673	SMP	1	575.34	186.36	
525688192	SMP	1	578.20	185.91	
525704790	SMP	1	576.50	185.66	
525721528	SMP	1	576.16	185.56	
525738085	SMP	1	575.26	186.48	
525754702	SMP	1	575.47	186.29	
525771582	SMP	1	573.84	185.77	
525787926	SMP	1	574.67	186.19	
525804462	SMP	1	576.26	184.12	
525821055	SMP	1	579.38	171.49	
525837701	SMP	1	579.95	168.50	
525854324	SMP	1	581.46	167.90	
525870796	SMP	1	581.23	167.11	
525887486	SMP	1	582.25	167.77	
525903921	SMP	1	581.99	167.90	
525920731	SMP	1	581.83	166.98	
525937164	SMP	1	581.84	166.81	
525953816	SMP	1	581.32	167.61	
525970328	SMP	1	581.29	166.30	
525986983	SMP	1	582.18	166.50	
526003570	SMP	1	580.83	166.58	
526020157	SMP	1	580.61	166.85	
526036815	SMP	1	576.22	164.91	
526053334	SMP	1	568.90	155.31	
526069953	SMP	1	570.97	153.09	
526086702	SMP	1	570.96	154.26	
526103280	SMP	1	573.84	152.29	
526119745	SMP	1	571.70	153.57	
526136477	SMP	1	572.86	152.02	
526152898	SMP	1	572.87	150.11	
526169536	SMP	1	573.26	151.59	
526186103	SMP	1	573.03	152.39	
526202688	SMP	1	572.08	154.81	
526219368	SMP	1	572.28	155.05	
526235900	SMP	1	571.36	156.03	
526252540	SMP	1	573.87	157.26	
526269075	SMP	1	573.49	157.66	
526285816	SMP	1	573.07	155.85	
526302281	SMP	1	574.26	158.45	
526318948	SMP	1	573.31	159.10	
526335523	SMP	1	573.02	158.45	
526352014	SMP	1	574.09	158.95	
526368676	SMP	1	571.71	160.31	
526385152	SMP	1	571.57	163.49	
526401861	SMP	1	571.43	162.37	
526418519	SMP	1	570.84	165.12	
526435035	SMP	1	571.50	166.53	
526451575	SMP	1	571.05	166.80	
526468201	SMP	1	571.15	167.22	
526484818	SMP	1	572.04	168.41	
526501400	SMP	1	571.44	165.89	
526518145	SMP	1	571.86	165.61	
526534575	SMP	1	570.04	165.29	
526551825	SMP	1	571.05	163.51	
526567873	SMP	1	571.00	163.17	
526584580	SMP	1	571.00	163.67	
526600996	SMP	1	570.70	163.99	
526617536	SMP	1	569.65	164.91	
526634295	SMP	1	570.21	164.52	
526650816	SMP	1	569.74	164.32	
526667373	SMP	1	569.77	163.72	
526684039	SMP	1	567.99	164.49	
526700534	SMP	1	569.31	162.67	
526717224	SMP	1	568.38	163.03	
526733914	SMP	1	566.95	164.27	
526750474	SMP	1	566.19	164.58	
526766899	SMP	1	566.40	164.89	
526783537	SMP	1	565.26	164.94	
526800082	SMP	1	564.54	164.86	
526816743	SMP	1	565.04	164.96	
526833368	SMP	1	564.61	164.33	
526850151	SMP	1	564.24	165.17	
526866592	SMP	1	564.47	163.84	
526883154	SMP	1	565.84	163.36	
526899665	SMP	1	564.48	163.84	
526916328	SMP	1	564.35	164.14	
526933210	SMP	1	564.62	163.83	
526949437	SMP	1	562.69	163.95	
526966247	SMP	1	563.91	163.30	
526982714	SMP	1	563.28	164.11	
526999454	SMP	1	562.64	164.20	
527015814	SMP	1	561.28	164.51	
527032523	SMP	1	560.18	164.54	
527049075	SMP	1	558.88	165.33	
527066176	SMP	1	558.30	165.65	
527082414	SMP	1	558.99	164.35	
527098842	SMP	1	559.52	164.79	
527115427	SMP	1	560.05	163.21	
527132044	SMP	1	559.06	163.72	
527148857	SMP	1	558.60	165.22	
527165153	SMP	1	558.15	164.64	
527181855	SMP	1	557.41	165.64	
527198402	SMP	1	556.10	164.12	
527215031	SMP	1	555.96	164.52	
527231679	SMP	1	557.45	164.96	
527248219	SMP	1	556.18	165.40	
527264794	SMP	1	555.25	164.73	
527281464	SMP	1	555.67	165.68	
527297963	SMP	1	555.84	166.47	
527314710	SMP	1	556.06	165.30	
527331512	SMP	1	557.47	166.05	
527347992	SMP	1	557.71	166.53	
527364487	SMP	1	557.19	167.86	
527380966	SMP	1	558.06	167.20	
527397681	SMP	1	559.41	167.58	
527414165	SMP	1	558.87	167.96	
527430815	SMP	1	559.96	167.48	
527448322	SMP	1	560.40	167.49	
527463932	SMP	1	560.68	168.10	
527480725	SMP	1	549.75	170.07	
527497153	SMP	1	461.13	193.98	
527514029	SMP	1	355.60	219.99	
527530381	SMP	1	270.97	233.45	
527546928	SMP	1	231.12	235.75	
527563571	SMP	1	234.62	234.38	
527580085	SMP	1	242.62	234.97	
527596722	SMP	1	247.42	233.25	
527613288	SMP	1	251.64	232.62	
527629924	SMP	1	259.65	230.61	
527646407	SMP	1	265.39	229.83	
527663106	SMP	1	271.85	229.74	
527679717	SMP	1	276.90	228.91	
527696282	SMP	1	284.91	229.67	
527712907	SMP	1	292.23	230.40	
527729494	SMP	1	260.34	223.96	
527746048	SMP	1	222.83	212.08	
527762755	SMP	1	241.28	210.74	
527779353	SMP	1	252.87	208.65	
527796403	SMP	1	268.44	205.95	
527812410	SMP	1	284.13	204.60	
527829046	SMP	1	297.33	200.35	
527845783	SMP	1	308.54	200.77	
527862189	SMP	1	322.35	200.89	
527878796	SMP	1	337.14	198.42	
527896134	SMP	1	347.97	198.73	
527912212	SMP	1	345.71	197.37	
527928681	SMP	1	265.20	189.02	
527945193	SMP	1	192.21	181.13	
527961866	SMP	1	178.83	176.23	
527978415	SMP	1	197.24	176.07	
527994955	SMP	1	216.51	177.39	
528011515	SMP	1	232.14	175.82	
528028386	SMP	1	251.75	175.85	
528044784	SMP	1	265.46	178.89	
528061646	SMP	1	279.15	180.28	
528077966	SMP	1	294.60	181.40	
528094603	SMP	1	308.04	184.12	
528111319	SMP	1	319.11	188.03	
528127836	SMP	1	330.21	188.56	
528144316	SMP	1	340.33	188.78	
528160917	SMP	1	353.07	187.97	
528177561	SMP	1	364.03	187.74	
528194189	SMP	1	373.06	186.69	
528210678	SMP	1	384.59	187.53	
528227536	SMP	1	394.59	185.09	
528244040	SMP	1	405.69	184.81	
528260560	SMP	1	415.11	183.56	
528277063	SMP	1	408.39	179.78	
528293604	SMP	1	394.26	176.02	
528310424	SMP	1	405.54	174.71	
528326896	SMP	1	409.14	175.00	
528343406	SMP	1	418.38	175.11	
528360119	SMP	1	424.62	172.80	
528376691	SMP	1	429.65	174.66	
528393256	SMP	1	435.28	175.10	
528409911	SMP	1	439.00	173.64	
528426426	SMP	1	443.94	174.14	
528443083	SMP	1	446.31	173.18	
528459731	SMP	1	447.39	172.17	
528476259	SMP	1	451.03	173.52	
528492802	SMP	1	452.82	172.46	
528509461	SMP	1	457.03	171.23	
528526168	SMP	1	459.37	171.53	
528542628	SMP	1	462.61	171.21	
528559440	SMP	1	465.84	170.75	
528575773	SMP	1	466.96	170.27	
528592412	SMP	1	470.12	167.80	
